assignment_id,chi_cL,chi_ca,chi_cb,chi_cd,chi_La,chi_Lb,chi_Ld,chi_ab,chi_ad,chi_bd,index_cL,index_ca,index_cb,index_cd,index_La,index_Lb,index_Ld,index_ab,index_ad,index_bd,preserves_six_family_indices,preserves_all_M1_indices,scalar_up,scalar_down,scalar_neutrino,scalar_charged_lepton,all_four_scalar_bilinears,signed_6D_dimension,I8_p2_coefficient,I8_c3_coefficient,4D_Y_BL_phase_anomaly_free
512,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,6,6,3,0,-3,-3,False,False,True,True,False,False,False,-12,1/120,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
513,1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,0,6,6,3,0,-3,3,False,False,True,True,False,True,False,-10,1/144,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
514,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,3,3,0,6,6,3,0,3,-3,False,False,True,True,True,False,False,-10,1/144,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
515,1,-1,-1,-1,-1,-1,-1,-1,1,1,3,3,3,0,6,6,3,0,3,3,False,False,True,True,True,True,True,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
516,1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,3,3,0,6,6,3,0,-3,-3,False,False,True,True,False,False,False,-10,1/144,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
517,1,-1,-1,-1,-1,-1,-1,1,-1,1,3,3,3,0,6,6,3,0,-3,3,False,False,True,True,False,True,False,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
518,1,-1,-1,-1,-1,-1,-1,1,1,-1,3,3,3,0,6,6,3,0,3,-3,False,False,True,True,True,False,False,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
519,1,-1,-1,-1,-1,-1,-1,1,1,1,3,3,3,0,6,6,3,0,3,3,False,False,True,True,True,True,True,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
520,1,-1,-1,-1,-1,-1,1,-1,-1,-1,3,3,3,0,6,6,-3,0,-3,-3,False,False,True,True,True,True,True,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
521,1,-1,-1,-1,-1,-1,1,-1,-1,1,3,3,3,0,6,6,-3,0,-3,3,False,False,True,True,True,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
522,1,-1,-1,-1,-1,-1,1,-1,1,-1,3,3,3,0,6,6,-3,0,3,-3,False,False,True,True,False,True,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
523,1,-1,-1,-1,-1,-1,1,-1,1,1,3,3,3,0,6,6,-3,0,3,3,False,False,True,True,False,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
524,1,-1,-1,-1,-1,-1,1,1,-1,-1,3,3,3,0,6,6,-3,0,-3,-3,False,False,True,True,True,True,True,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
525,1,-1,-1,-1,-1,-1,1,1,-1,1,3,3,3,0,6,6,-3,0,-3,3,False,False,True,True,True,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
526,1,-1,-1,-1,-1,-1,1,1,1,-1,3,3,3,0,6,6,-3,0,3,-3,False,False,True,True,False,True,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
527,1,-1,-1,-1,-1,-1,1,1,1,1,3,3,3,0,6,6,-3,0,3,3,False,False,True,True,False,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
528,1,-1,-1,-1,-1,1,-1,-1,-1,-1,3,3,3,0,6,-6,3,0,-3,-3,False,False,True,True,False,False,False,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
529,1,-1,-1,-1,-1,1,-1,-1,-1,1,3,3,3,0,6,-6,3,0,-3,3,False,False,True,True,False,True,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
530,1,-1,-1,-1,-1,1,-1,-1,1,-1,3,3,3,0,6,-6,3,0,3,-3,False,False,True,True,True,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
531,1,-1,-1,-1,-1,1,-1,-1,1,1,3,3,3,0,6,-6,3,0,3,3,False,False,True,True,True,True,True,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
532,1,-1,-1,-1,-1,1,-1,1,-1,-1,3,3,3,0,6,-6,3,0,-3,-3,False,False,True,True,False,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
533,1,-1,-1,-1,-1,1,-1,1,-1,1,3,3,3,0,6,-6,3,0,-3,3,False,False,True,True,False,True,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
534,1,-1,-1,-1,-1,1,-1,1,1,-1,3,3,3,0,6,-6,3,0,3,-3,False,False,True,True,True,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
535,1,-1,-1,-1,-1,1,-1,1,1,1,3,3,3,0,6,-6,3,0,3,3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
536,1,-1,-1,-1,-1,1,1,-1,-1,-1,3,3,3,0,6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
537,1,-1,-1,-1,-1,1,1,-1,-1,1,3,3,3,0,6,-6,-3,0,-3,3,False,False,True,True,True,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
538,1,-1,-1,-1,-1,1,1,-1,1,-1,3,3,3,0,6,-6,-3,0,3,-3,False,False,True,True,False,True,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
539,1,-1,-1,-1,-1,1,1,-1,1,1,3,3,3,0,6,-6,-3,0,3,3,False,False,True,True,False,False,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
540,1,-1,-1,-1,-1,1,1,1,-1,-1,3,3,3,0,6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
541,1,-1,-1,-1,-1,1,1,1,-1,1,3,3,3,0,6,-6,-3,0,-3,3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
542,1,-1,-1,-1,-1,1,1,1,1,-1,3,3,3,0,6,-6,-3,0,3,-3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
543,1,-1,-1,-1,-1,1,1,1,1,1,3,3,3,0,6,-6,-3,0,3,3,False,False,True,True,False,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
544,1,-1,-1,-1,1,-1,-1,-1,-1,-1,3,3,3,0,-6,6,3,0,-3,-3,False,False,True,True,False,False,False,-8,1/180,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
545,1,-1,-1,-1,1,-1,-1,-1,-1,1,3,3,3,0,-6,6,3,0,-3,3,False,False,True,True,False,True,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
546,1,-1,-1,-1,1,-1,-1,-1,1,-1,3,3,3,0,-6,6,3,0,3,-3,False,False,True,True,True,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
547,1,-1,-1,-1,1,-1,-1,-1,1,1,3,3,3,0,-6,6,3,0,3,3,False,False,True,True,True,True,True,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
548,1,-1,-1,-1,1,-1,-1,1,-1,-1,3,3,3,0,-6,6,3,0,-3,-3,False,False,True,True,False,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
549,1,-1,-1,-1,1,-1,-1,1,-1,1,3,3,3,0,-6,6,3,0,-3,3,False,False,True,True,False,True,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
550,1,-1,-1,-1,1,-1,-1,1,1,-1,3,3,3,0,-6,6,3,0,3,-3,False,False,True,True,True,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
551,1,-1,-1,-1,1,-1,-1,1,1,1,3,3,3,0,-6,6,3,0,3,3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
552,1,-1,-1,-1,1,-1,1,-1,-1,-1,3,3,3,0,-6,6,-3,0,-3,-3,False,False,True,True,True,True,True,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
553,1,-1,-1,-1,1,-1,1,-1,-1,1,3,3,3,0,-6,6,-3,0,-3,3,False,False,True,True,True,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
554,1,-1,-1,-1,1,-1,1,-1,1,-1,3,3,3,0,-6,6,-3,0,3,-3,False,False,True,True,False,True,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
555,1,-1,-1,-1,1,-1,1,-1,1,1,3,3,3,0,-6,6,-3,0,3,3,False,False,True,True,False,False,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
556,1,-1,-1,-1,1,-1,1,1,-1,-1,3,3,3,0,-6,6,-3,0,-3,-3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
557,1,-1,-1,-1,1,-1,1,1,-1,1,3,3,3,0,-6,6,-3,0,-3,3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
558,1,-1,-1,-1,1,-1,1,1,1,-1,3,3,3,0,-6,6,-3,0,3,-3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
559,1,-1,-1,-1,1,-1,1,1,1,1,3,3,3,0,-6,6,-3,0,3,3,False,False,True,True,False,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
560,1,-1,-1,-1,1,1,-1,-1,-1,-1,3,3,3,0,-6,-6,3,0,-3,-3,False,False,True,True,False,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
561,1,-1,-1,-1,1,1,-1,-1,-1,1,3,3,3,0,-6,-6,3,0,-3,3,False,False,True,True,False,True,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
562,1,-1,-1,-1,1,1,-1,-1,1,-1,3,3,3,0,-6,-6,3,0,3,-3,False,False,True,True,True,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
563,1,-1,-1,-1,1,1,-1,-1,1,1,3,3,3,0,-6,-6,3,0,3,3,False,False,True,True,True,True,True,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
564,1,-1,-1,-1,1,1,-1,1,-1,-1,3,3,3,0,-6,-6,3,0,-3,-3,False,False,True,True,False,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
565,1,-1,-1,-1,1,1,-1,1,-1,1,3,3,3,0,-6,-6,3,0,-3,3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
566,1,-1,-1,-1,1,1,-1,1,1,-1,3,3,3,0,-6,-6,3,0,3,-3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
567,1,-1,-1,-1,1,1,-1,1,1,1,3,3,3,0,-6,-6,3,0,3,3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
568,1,-1,-1,-1,1,1,1,-1,-1,-1,3,3,3,0,-6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,0,0,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
569,1,-1,-1,-1,1,1,1,-1,-1,1,3,3,3,0,-6,-6,-3,0,-3,3,False,False,True,True,True,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
570,1,-1,-1,-1,1,1,1,-1,1,-1,3,3,3,0,-6,-6,-3,0,3,-3,False,False,True,True,False,True,False,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
571,1,-1,-1,-1,1,1,1,-1,1,1,3,3,3,0,-6,-6,-3,0,3,3,False,False,True,True,False,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
572,1,-1,-1,-1,1,1,1,1,-1,-1,3,3,3,0,-6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
573,1,-1,-1,-1,1,1,1,1,-1,1,3,3,3,0,-6,-6,-3,0,-3,3,False,False,True,True,True,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
574,1,-1,-1,-1,1,1,1,1,1,-1,3,3,3,0,-6,-6,-3,0,3,-3,False,False,True,True,False,True,False,4,-1/360,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
575,1,-1,-1,-1,1,1,1,1,1,1,3,3,3,0,-6,-6,-3,0,3,3,False,False,True,True,False,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 - f_c/2 + f_d/2,False
576,1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,3,3,0,6,6,3,0,-3,-3,False,False,True,True,False,False,False,-6,1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
577,1,-1,-1,1,-1,-1,-1,-1,-1,1,3,3,3,0,6,6,3,0,-3,3,False,False,True,True,False,True,False,-4,1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
578,1,-1,-1,1,-1,-1,-1,-1,1,-1,3,3,3,0,6,6,3,0,3,-3,False,False,True,True,True,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
579,1,-1,-1,1,-1,-1,-1,-1,1,1,3,3,3,0,6,6,3,0,3,3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
580,1,-1,-1,1,-1,-1,-1,1,-1,-1,3,3,3,0,6,6,3,0,-3,-3,False,False,True,True,False,False,False,-4,1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
581,1,-1,-1,1,-1,-1,-1,1,-1,1,3,3,3,0,6,6,3,0,-3,3,False,False,True,True,False,True,False,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
582,1,-1,-1,1,-1,-1,-1,1,1,-1,3,3,3,0,6,6,3,0,3,-3,False,False,True,True,True,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
583,1,-1,-1,1,-1,-1,-1,1,1,1,3,3,3,0,6,6,3,0,3,3,False,False,True,True,True,True,True,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
584,1,-1,-1,1,-1,-1,1,-1,-1,-1,3,3,3,0,6,6,-3,0,-3,-3,False,False,True,True,True,True,True,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
585,1,-1,-1,1,-1,-1,1,-1,-1,1,3,3,3,0,6,6,-3,0,-3,3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
586,1,-1,-1,1,-1,-1,1,-1,1,-1,3,3,3,0,6,6,-3,0,3,-3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
587,1,-1,-1,1,-1,-1,1,-1,1,1,3,3,3,0,6,6,-3,0,3,3,False,False,True,True,False,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
588,1,-1,-1,1,-1,-1,1,1,-1,-1,3,3,3,0,6,6,-3,0,-3,-3,False,False,True,True,True,True,True,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
589,1,-1,-1,1,-1,-1,1,1,-1,1,3,3,3,0,6,6,-3,0,-3,3,False,False,True,True,True,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
590,1,-1,-1,1,-1,-1,1,1,1,-1,3,3,3,0,6,6,-3,0,3,-3,False,False,True,True,False,True,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
591,1,-1,-1,1,-1,-1,1,1,1,1,3,3,3,0,6,6,-3,0,3,3,False,False,True,True,False,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
592,1,-1,-1,1,-1,1,-1,-1,-1,-1,3,3,3,0,6,-6,3,0,-3,-3,False,False,True,True,False,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
593,1,-1,-1,1,-1,1,-1,-1,-1,1,3,3,3,0,6,-6,3,0,-3,3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
594,1,-1,-1,1,-1,1,-1,-1,1,-1,3,3,3,0,6,-6,3,0,3,-3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
595,1,-1,-1,1,-1,1,-1,-1,1,1,3,3,3,0,6,-6,3,0,3,3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
596,1,-1,-1,1,-1,1,-1,1,-1,-1,3,3,3,0,6,-6,3,0,-3,-3,False,False,True,True,False,False,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
597,1,-1,-1,1,-1,1,-1,1,-1,1,3,3,3,0,6,-6,3,0,-3,3,False,False,True,True,False,True,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
598,1,-1,-1,1,-1,1,-1,1,1,-1,3,3,3,0,6,-6,3,0,3,-3,False,False,True,True,True,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
599,1,-1,-1,1,-1,1,-1,1,1,1,3,3,3,0,6,-6,3,0,3,3,False,False,True,True,True,True,True,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
600,1,-1,-1,1,-1,1,1,-1,-1,-1,3,3,3,0,6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
601,1,-1,-1,1,-1,1,1,-1,-1,1,3,3,3,0,6,-6,-3,0,-3,3,False,False,True,True,True,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
602,1,-1,-1,1,-1,1,1,-1,1,-1,3,3,3,0,6,-6,-3,0,3,-3,False,False,True,True,False,True,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
603,1,-1,-1,1,-1,1,1,-1,1,1,3,3,3,0,6,-6,-3,0,3,3,False,False,True,True,False,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
604,1,-1,-1,1,-1,1,1,1,-1,-1,3,3,3,0,6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
605,1,-1,-1,1,-1,1,1,1,-1,1,3,3,3,0,6,-6,-3,0,-3,3,False,False,True,True,True,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
606,1,-1,-1,1,-1,1,1,1,1,-1,3,3,3,0,6,-6,-3,0,3,-3,False,False,True,True,False,True,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
607,1,-1,-1,1,-1,1,1,1,1,1,3,3,3,0,6,-6,-3,0,3,3,False,False,True,True,False,False,False,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
608,1,-1,-1,1,1,-1,-1,-1,-1,-1,3,3,3,0,-6,6,3,0,-3,-3,False,False,True,True,False,False,False,-2,1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
609,1,-1,-1,1,1,-1,-1,-1,-1,1,3,3,3,0,-6,6,3,0,-3,3,False,False,True,True,False,True,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
610,1,-1,-1,1,1,-1,-1,-1,1,-1,3,3,3,0,-6,6,3,0,3,-3,False,False,True,True,True,False,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
611,1,-1,-1,1,1,-1,-1,-1,1,1,3,3,3,0,-6,6,3,0,3,3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
612,1,-1,-1,1,1,-1,-1,1,-1,-1,3,3,3,0,-6,6,3,0,-3,-3,False,False,True,True,False,False,False,0,0,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
613,1,-1,-1,1,1,-1,-1,1,-1,1,3,3,3,0,-6,6,3,0,-3,3,False,False,True,True,False,True,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
614,1,-1,-1,1,1,-1,-1,1,1,-1,3,3,3,0,-6,6,3,0,3,-3,False,False,True,True,True,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
615,1,-1,-1,1,1,-1,-1,1,1,1,3,3,3,0,-6,6,3,0,3,3,False,False,True,True,True,True,True,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
616,1,-1,-1,1,1,-1,1,-1,-1,-1,3,3,3,0,-6,6,-3,0,-3,-3,False,False,True,True,True,True,True,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
617,1,-1,-1,1,1,-1,1,-1,-1,1,3,3,3,0,-6,6,-3,0,-3,3,False,False,True,True,True,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
618,1,-1,-1,1,1,-1,1,-1,1,-1,3,3,3,0,-6,6,-3,0,3,-3,False,False,True,True,False,True,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
619,1,-1,-1,1,1,-1,1,-1,1,1,3,3,3,0,-6,6,-3,0,3,3,False,False,True,True,False,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
620,1,-1,-1,1,1,-1,1,1,-1,-1,3,3,3,0,-6,6,-3,0,-3,-3,False,False,True,True,True,True,True,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
621,1,-1,-1,1,1,-1,1,1,-1,1,3,3,3,0,-6,6,-3,0,-3,3,False,False,True,True,True,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
622,1,-1,-1,1,1,-1,1,1,1,-1,3,3,3,0,-6,6,-3,0,3,-3,False,False,True,True,False,True,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
623,1,-1,-1,1,1,-1,1,1,1,1,3,3,3,0,-6,6,-3,0,3,3,False,False,True,True,False,False,False,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
624,1,-1,-1,1,1,1,-1,-1,-1,-1,3,3,3,0,-6,-6,3,0,-3,-3,False,False,True,True,False,False,False,2,-1/720,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
625,1,-1,-1,1,1,1,-1,-1,-1,1,3,3,3,0,-6,-6,3,0,-3,3,False,False,True,True,False,True,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
626,1,-1,-1,1,1,1,-1,-1,1,-1,3,3,3,0,-6,-6,3,0,3,-3,False,False,True,True,True,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
627,1,-1,-1,1,1,1,-1,-1,1,1,3,3,3,0,-6,-6,3,0,3,3,False,False,True,True,True,True,True,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
628,1,-1,-1,1,1,1,-1,1,-1,-1,3,3,3,0,-6,-6,3,0,-3,-3,False,False,True,True,False,False,False,4,-1/360,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
629,1,-1,-1,1,1,1,-1,1,-1,1,3,3,3,0,-6,-6,3,0,-3,3,False,False,True,True,False,True,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
630,1,-1,-1,1,1,1,-1,1,1,-1,3,3,3,0,-6,-6,3,0,3,-3,False,False,True,True,True,False,False,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
631,1,-1,-1,1,1,1,-1,1,1,1,3,3,3,0,-6,-6,3,0,3,3,False,False,True,True,True,True,True,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
632,1,-1,-1,1,1,1,1,-1,-1,-1,3,3,3,0,-6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,6,-1/240,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
633,1,-1,-1,1,1,1,1,-1,-1,1,3,3,3,0,-6,-6,-3,0,-3,3,False,False,True,True,True,False,False,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
634,1,-1,-1,1,1,1,1,-1,1,-1,3,3,3,0,-6,-6,-3,0,3,-3,False,False,True,True,False,True,False,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
635,1,-1,-1,1,1,1,1,-1,1,1,3,3,3,0,-6,-6,-3,0,3,3,False,False,True,True,False,False,False,10,-1/144,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
636,1,-1,-1,1,1,1,1,1,-1,-1,3,3,3,0,-6,-6,-3,0,-3,-3,False,False,True,True,True,True,True,8,-1/180,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
637,1,-1,-1,1,1,1,1,1,-1,1,3,3,3,0,-6,-6,-3,0,-3,3,False,False,True,True,True,False,False,10,-1/144,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
638,1,-1,-1,1,1,1,1,1,1,-1,3,3,3,0,-6,-6,-3,0,3,-3,False,False,True,True,False,True,False,10,-1/144,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
639,1,-1,-1,1,1,1,1,1,1,1,3,3,3,0,-6,-6,-3,0,3,3,False,False,True,True,False,False,False,12,-1/120,-f_L + f_a/2 + f_b/2 + f_c/2 - f_d/2,False
640,1,-1,1,-1,-1,-1,-1,-1,-1,-1,3,3,-3,0,6,6,3,0,-3,-3,False,False,True,False,False,False,False,-6,1/240,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
641,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,3,-3,0,6,6,3,0,-3,3,False,False,True,False,False,True,False,-4,1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
642,1,-1,1,-1,-1,-1,-1,-1,1,-1,3,3,-3,0,6,6,3,0,3,-3,False,False,True,False,True,False,False,-4,1/360,-f_L + f_a/2 - f_b/2 + f_c/2 + f_d/2,False
